,Molecule-Batch ID,SMDC_ID_Lot,name,collection,plate,well
264,AVI-0001612-001,SMDC-917069-1,223,SMDC Monophore,SMDC-MPHORE-384-1-02,N07
265,AVI-0001797-001,SMDC-917149-1,303,SMDC Monophore,SMDC-MPHORE-384-1-02,N08
266,AVI-0001537-001,SMDC-917070-1,224,SMDC Monophore,SMDC-MPHORE-384-1-02,N09
267,AVI-0001725-001,SMDC-917150-1,304,SMDC Monophore,SMDC-MPHORE-384-1-02,N10
268,AVI-0001534-001,SMDC-917071-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,N11
269,AVI-0001526-001,SMDC-917151-1,305,SMDC Monophore,SMDC-MPHORE-384-1-02,N12
270,AVI-0001692-001,SMDC-917072-3,,SMDC Monophore,SMDC-MPHORE-384-1-02,N13
271,AVI-0001770-001,SMDC-917152-1,306,SMDC Monophore,SMDC-MPHORE-384-1-02,N14
272,AVI-0001580-001,SMDC-917073-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,N15
273,AVI-0001765-001,SMDC-917153-1,307,SMDC Monophore,SMDC-MPHORE-384-1-02,N16
274,AVI-0001619-001,SMDC-917074-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,N17
275,AVI-0001637-001,SMDC-917154-1,308,SMDC Monophore,SMDC-MPHORE-384-1-02,N18
276,AVI-0001706-001,SMDC-917075-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,N19
277,AVI-0001786-001,SMDC-917155-1,309,SMDC Monophore,SMDC-MPHORE-384-1-02,N20
278,AVI-0001560-001,SMDC-917076-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,N21
279,AVI-0001551-001,SMDC-917156-1,310,SMDC Monophore,SMDC-MPHORE-384-1-02,N22
280,AVI-0001802-001,SMDC-916918-1,71,SMDC Monophore,SMDC-MPHORE-384-1-02,O03
281,AVI-0001811-001,SMDC-916997-1,151,SMDC Monophore,SMDC-MPHORE-384-1-02,O04
282,AVI-0001697-001,SMDC-916919-1,72,SMDC Monophore,SMDC-MPHORE-384-1-02,O05
283,AVI-0001714-001,SMDC-916998-1,152,SMDC Monophore,SMDC-MPHORE-384-1-02,O06
284,AVI-0001598-001,SMDC-916920-1,73,SMDC Monophore,SMDC-MPHORE-384-1-02,O07
285,AVI-0001826-001,SMDC-916999-1,153,SMDC Monophore,SMDC-MPHORE-384-1-02,O08
286,AVI-0001635-001,SMDC-916921-1,74,SMDC Monophore,SMDC-MPHORE-384-1-02,O09
287,AVI-0001665-001,SMDC-917000-1,154,SMDC Monophore,SMDC-MPHORE-384-1-02,O10
288,AVI-0001830-001,SMDC-916922-1,75,SMDC Monophore,SMDC-MPHORE-384-1-02,O11
289,AVI-0001822-001,SMDC-917001-1,155,SMDC Monophore,SMDC-MPHORE-384-1-02,O12
290,AVI-0001545-001,SMDC-916923-1,76,SMDC Monophore,SMDC-MPHORE-384-1-02,O13
291,AVI-0001570-001,SMDC-917002-1,156,SMDC Monophore,SMDC-MPHORE-384-1-02,O14
292,AVI-0001633-001,SMDC-916924-1,77,SMDC Monophore,SMDC-MPHORE-384-1-02,O15
293,AVI-0001654-001,SMDC-917003-1,157,SMDC Monophore,SMDC-MPHORE-384-1-02,O16
294,AVI-0001617-001,SMDC-916925-1,78,SMDC Monophore,SMDC-MPHORE-384-1-02,O17
295,AVI-0001623-001,SMDC-917004-1,158,SMDC Monophore,SMDC-MPHORE-384-1-02,O18
296,AVI-0001756-001,SMDC-916926-1,79,SMDC Monophore,SMDC-MPHORE-384-1-02,O19
297,AVI-0001592-001,SMDC-917005-1,159,SMDC Monophore,SMDC-MPHORE-384-1-02,O20
298,AVI-0001559-001,SMDC-916927-1,80,SMDC Monophore,SMDC-MPHORE-384-1-02,O21
299,AVI-0001782-001,SMDC-917006-1,160,SMDC Monophore,SMDC-MPHORE-384-1-02,O22
300,AVI-0001655-001,SMDC-917077-3,,SMDC Monophore,SMDC-MPHORE-384-1-02,P03
301,AVI-0001800-001,SMDC-917157-1,311,SMDC Monophore,SMDC-MPHORE-384-1-02,P04
302,AVI-0001649-001,SMDC-917078-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P05
303,AVI-0001814-001,SMDC-917158-1,312,SMDC Monophore,SMDC-MPHORE-384-1-02,P06
304,AVI-0001775-001,SMDC-917079-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P07
305,AVI-0001550-001,SMDC-917159-1,313,SMDC Monophore,SMDC-MPHORE-384-1-02,P08
306,AVI-0001513-001,SMDC-917080-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P09
307,AVI-0001630-001,SMDC-917160-1,314,SMDC Monophore,SMDC-MPHORE-384-1-02,P10
308,AVI-0001543-001,SMDC-917081-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P11
309,AVI-0001578-001,SMDC-917161-1,315,SMDC Monophore,SMDC-MPHORE-384-1-02,P12
310,AVI-0001689-001,SMDC-917082-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P13
311,AVI-0001652-001,SMDC-917162-1,316,SMDC Monophore,SMDC-MPHORE-384-1-02,P14
312,AVI-0001715-001,SMDC-917083-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P15
313,AVI-0001546-001,SMDC-917163-1,317,SMDC Monophore,SMDC-MPHORE-384-1-02,P16
314,AVI-0001818-001,SMDC-917084-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P17
315,AVI-0001517-001,SMDC-917164-1,318,SMDC Monophore,SMDC-MPHORE-384-1-02,P18
316,AVI-0001597-001,SMDC-917085-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P19
317,AVI-0001823-001,SMDC-917165-1,319,SMDC Monophore,SMDC-MPHORE-384-1-02,P20
318,AVI-0001716-001,SMDC-917086-2,,SMDC Monophore,SMDC-MPHORE-384-1-02,P21
319,AVI-0001586-001,SMDC-917166-1,320,SMDC Monophore,SMDC-MPHORE-384-1-02,P22
320,AVI-0001912-001,SMDC-917167-1,321,SMDC Monophore,SMDC-MPHORE-384-2-02,A03
321,AVI-0002110-001,SMDC-917247-1,401,SMDC Monophore,SMDC-MPHORE-384-2-02,A04
322,AVI-0001838-001,SMDC-917168-1,322,SMDC Monophore,SMDC-MPHORE-384-2-02,A05
323,AVI-0001982-001,SMDC-917248-1,402,SMDC Monophore,SMDC-MPHORE-384-2-02,A06
324,AVI-0001906-001,SMDC-917169-1,323,SMDC Monophore,SMDC-MPHORE-384-2-02,A07
325,AVI-0002017-001,SMDC-917249-1,403,SMDC Monophore,SMDC-MPHORE-384-2-02,A08
326,AVI-0001834-001,SMDC-917170-1,324,SMDC Monophore,SMDC-MPHORE-384-2-02,A09
327,AVI-0002036-001,SMDC-917250-1,404,SMDC Monophore,SMDC-MPHORE-384-2-02,A10
328,AVI-0002112-001,SMDC-917171-1,325,SMDC Monophore,SMDC-MPHORE-384-2-02,A11
329,AVI-0002011-001,SMDC-917251-1,405,SMDC Monophore,SMDC-MPHORE-384-2-02,A12
330,AVI-0001971-001,SMDC-917172-1,326,SMDC Monophore,SMDC-MPHORE-384-2-02,A13
331,AVI-0002078-001,SMDC-917252-1,406,SMDC Monophore,SMDC-MPHORE-384-2-02,A14
332,AVI-0001881-001,SMDC-917173-1,327,SMDC Monophore,SMDC-MPHORE-384-2-02,A15
333,AVI-0002149-001,SMDC-917253-1,407,SMDC Monophore,SMDC-MPHORE-384-2-02,A16
334,AVI-0002062-001,SMDC-917174-1,328,SMDC Monophore,SMDC-MPHORE-384-2-02,A17
335,AVI-0001953-001,SMDC-917254-1,408,SMDC Monophore,SMDC-MPHORE-384-2-02,A18
336,AVI-0002083-001,SMDC-917175-1,329,SMDC Monophore,SMDC-MPHORE-384-2-02,A19
337,AVI-0002127-001,SMDC-917255-1,409,SMDC Monophore,SMDC-MPHORE-384-2-02,A20
338,AVI-0002128-001,SMDC-917176-1,330,SMDC Monophore,SMDC-MPHORE-384-2-02,A21
339,AVI-0002111-001,SMDC-917256-1,410,SMDC Monophore,SMDC-MPHORE-384-2-02,A22
340,AVI-0001934-001,SMDC-917326-1,481,SMDC Monophore,SMDC-MPHORE-384-2-02,B03
341,AVI-0002052-001,SMDC-917406-1,561,SMDC Monophore,SMDC-MPHORE-384-2-02,B04
342,AVI-0002106-001,SMDC-917327-1,482,SMDC Monophore,SMDC-MPHORE-384-2-02,B05
343,AVI-0001970-001,SMDC-917407-1,562,SMDC Monophore,SMDC-MPHORE-384-2-02,B06
344,AVI-0001883-001,SMDC-917328-1,483,SMDC Monophore,SMDC-MPHORE-384-2-02,B07
345,AVI-0001999-001,SMDC-917408-1,563,SMDC Monophore,SMDC-MPHORE-384-2-02,B08
346,AVI-0002063-001,SMDC-917329-1,484,SMDC Monophore,SMDC-MPHORE-384-2-02,B09
347,AVI-0001975-001,SMDC-917409-1,564,SMDC Monophore,SMDC-MPHORE-384-2-02,B10
348,AVI-0002138-001,SMDC-917330-1,485,SMDC Monophore,SMDC-MPHORE-384-2-02,B11
349,AVI-0001935-001,SMDC-917410-1,565,SMDC Monophore,SMDC-MPHORE-384-2-02,B12
350,AVI-0001836-001,SMDC-917331-1,486,SMDC Monophore,SMDC-MPHORE-384-2-02,B13
351,AVI-0001885-001,SMDC-917411-1,566,SMDC Monophore,SMDC-MPHORE-384-2-02,B14
352,AVI-0002056-001,SMDC-917332-1,487,SMDC Monophore,SMDC-MPHORE-384-2-02,B15
353,AVI-0002032-001,SMDC-917412-1,567,SMDC Monophore,SMDC-MPHORE-384-2-02,B16
354,AVI-0002143-001,SMDC-917333-1,488,SMDC Monophore,SMDC-MPHORE-384-2-02,B17
355,AVI-0001905-001,SMDC-917413-1,568,SMDC Monophore,SMDC-MPHORE-384-2-02,B18
356,AVI-0001926-001,SMDC-917334-1,489,SMDC Monophore,SMDC-MPHORE-384-2-02,B19
357,AVI-0001886-001,SMDC-917414-1,569,SMDC Monophore,SMDC-MPHORE-384-2-02,B20
358,AVI-0002147-001,SMDC-917335-1,490,SMDC Monophore,SMDC-MPHORE-384-2-02,B21
359,AVI-0001939-001,SMDC-917415-1,570,SMDC Monophore,SMDC-MPHORE-384-2-02,B22
360,AVI-0002058-001,SMDC-917177-1,331,SMDC Monophore,SMDC-MPHORE-384-2-02,C03
361,AVI-0002129-001,SMDC-917257-1,411,SMDC Monophore,SMDC-MPHORE-384-2-02,C04
362,AVI-0002141-001,SMDC-917178-1,332,SMDC Monophore,SMDC-MPHORE-384-2-02,C05
363,AVI-0001851-001,SMDC-917258-1,412,SMDC Monophore,SMDC-MPHORE-384-2-02,C06
364,AVI-0002008-001,SMDC-917179-1,333,SMDC Monophore,SMDC-MPHORE-384-2-02,C07
365,AVI-0002035-001,SMDC-917259-1,413,SMDC Monophore,SMDC-MPHORE-384-2-02,C08
366,AVI-0001852-001,SMDC-917180-1,334,SMDC Monophore,SMDC-MPHORE-384-2-02,C09
367,AVI-0002043-001,SMDC-917260-1,414,SMDC Monophore,SMDC-MPHORE-384-2-02,C10
368,AVI-0002025-001,SMDC-917181-1,335,SMDC Monophore,SMDC-MPHORE-384-2-02,C11
369,AVI-0001840-001,SMDC-917261-1,415,SMDC Monophore,SMDC-MPHORE-384-2-02,C12
370,AVI-0001882-001,SMDC-917182-1,336,SMDC Monophore,SMDC-MPHORE-384-2-02,C13
371,AVI-0002120-001,SMDC-303995-2,416,SMDC Monophore,SMDC-MPHORE-384-2-02,C14
372,AVI-0002116-001,SMDC-917183-1,337,SMDC Monophore,SMDC-MPHORE-384-2-02,C15
373,AVI-0002013-001,SMDC-917262-1,417,SMDC Monophore,SMDC-MPHORE-384-2-02,C16
374,AVI-0001952-001,SMDC-917184-1,338,SMDC Monophore,SMDC-MPHORE-384-2-02,C17
375,AVI-0002050-001,SMDC-917263-1,418,SMDC Monophore,SMDC-MPHORE-384-2-02,C18
376,AVI-0002065-001,SMDC-917185-1,339,SMDC Monophore,SMDC-MPHORE-384-2-02,C19
377,AVI-0001979-001,SMDC-917264-1,419,SMDC Monophore,SMDC-MPHORE-384-2-02,C20
378,AVI-0002071-001,SMDC-917186-1,340,SMDC Monophore,SMDC-MPHORE-384-2-02,C21
379,AVI-0001968-001,SMDC-917265-1,420,SMDC Monophore,SMDC-MPHORE-384-2-02,C22
380,AVI-0002072-001,SMDC-917336-1,491,SMDC Monophore,SMDC-MPHORE-384-2-02,D03
381,AVI-0001955-001,SMDC-917416-1,571,SMDC Monophore,SMDC-MPHORE-384-2-02,D04
382,AVI-0001845-001,SMDC-917337-1,492,SMDC Monophore,SMDC-MPHORE-384-2-02,D05
383,AVI-0002020-001,SMDC-917417-1,572,SMDC Monophore,SMDC-MPHORE-384-2-02,D06
384,AVI-0001927-001,SMDC-917338-1,493,SMDC Monophore,SMDC-MPHORE-384-2-02,D07
385,AVI-0002040-001,SMDC-917418-1,573,SMDC Monophore,SMDC-MPHORE-384-2-02,D08
386,AVI-0002066-001,SMDC-917339-1,494,SMDC Monophore,SMDC-MPHORE-384-2-02,D09
387,AVI-0001835-001,SMDC-917419-1,574,SMDC Monophore,SMDC-MPHORE-384-2-02,D10
388,AVI-0001919-001,SMDC-917340-1,495,SMDC Monophore,SMDC-MPHORE-384-2-02,D11
389,AVI-0002004-001,SMDC-917420-1,575,SMDC Monophore,SMDC-MPHORE-384-2-02,D12
390,AVI-0002145-001,SMDC-917341-1,496,SMDC Monophore,SMDC-MPHORE-384-2-02,D13
391,AVI-0001980-001,SMDC-917421-1,576,SMDC Monophore,SMDC-MPHORE-384-2-02,D14
392,AVI-0002122-001,SMDC-917342-1,497,SMDC Monophore,SMDC-MPHORE-384-2-02,D15
393,AVI-0001974-001,SMDC-917422-1,577,SMDC Monophore,SMDC-MPHORE-384-2-02,D16
394,AVI-0002109-001,SMDC-917343-1,498,SMDC Monophore,SMDC-MPHORE-384-2-02,D17
395,AVI-0002133-001,SMDC-917423-1,578,SMDC Monophore,SMDC-MPHORE-384-2-02,D18
396,AVI-0001977-001,SMDC-917344-1,499,SMDC Monophore,SMDC-MPHORE-384-2-02,D19
397,AVI-0001857-001,SMDC-917424-1,579,SMDC Monophore,SMDC-MPHORE-384-2-02,D20
398,AVI-0002003-001,SMDC-917345-1,500,SMDC Monophore,SMDC-MPHORE-384-2-02,D21
399,AVI-0001900-001,SMDC-917425-1,580,SMDC Monophore,SMDC-MPHORE-384-2-02,D22
400,AVI-0002038-001,SMDC-917187-1,341,SMDC Monophore,SMDC-MPHORE-384-2-02,E03
401,AVI-0002049-001,SMDC-917266-1,421,SMDC Monophore,SMDC-MPHORE-384-2-02,E04
402,AVI-0002005-001,SMDC-917188-1,342,SMDC Monophore,SMDC-MPHORE-384-2-02,E05
403,AVI-0002097-001,SMDC-917267-1,422,SMDC Monophore,SMDC-MPHORE-384-2-02,E06
404,AVI-0002044-001,SMDC-917189-1,343,SMDC Monophore,SMDC-MPHORE-384-2-02,E07
405,AVI-0001913-001,SMDC-917268-1,423,SMDC Monophore,SMDC-MPHORE-384-2-02,E08
406,AVI-0001893-001,SMDC-917190-1,344,SMDC Monophore,SMDC-MPHORE-384-2-02,E09
407,AVI-0002030-001,SMDC-917269-1,424,SMDC Monophore,SMDC-MPHORE-384-2-02,E10
408,AVI-0001861-001,SMDC-917191-1,345,SMDC Monophore,SMDC-MPHORE-384-2-02,E11
409,AVI-0002069-001,SMDC-917270-1,425,SMDC Monophore,SMDC-MPHORE-384-2-02,E12
410,AVI-0001864-001,SMDC-917192-1,346,SMDC Monophore,SMDC-MPHORE-384-2-02,E13
411,AVI-0001872-001,SMDC-917271-1,426,SMDC Monophore,SMDC-MPHORE-384-2-02,E14
412,AVI-0001869-001,SMDC-917193-1,347,SMDC Monophore,SMDC-MPHORE-384-2-02,E15
413,AVI-0002039-001,SMDC-917272-1,427,SMDC Monophore,SMDC-MPHORE-384-2-02,E16
414,AVI-0001992-001,SMDC-917194-1,348,SMDC Monophore,SMDC-MPHORE-384-2-02,E17
415,AVI-0001867-001,SMDC-917273-1,428,SMDC Monophore,SMDC-MPHORE-384-2-02,E18
416,AVI-0001876-001,SMDC-917195-1,349,SMDC Monophore,SMDC-MPHORE-384-2-02,E19
417,AVI-0001962-001,SMDC-917274-1,429,SMDC Monophore,SMDC-MPHORE-384-2-02,E20
418,AVI-0002016-001,SMDC-917196-1,350,SMDC Monophore,SMDC-MPHORE-384-2-02,E21
419,AVI-0002081-001,SMDC-917275-1,430,SMDC Monophore,SMDC-MPHORE-384-2-02,E22
420,AVI-0001888-001,SMDC-917346-1,501,SMDC Monophore,SMDC-MPHORE-384-2-02,F03
421,AVI-0001850-001,SMDC-917426-1,581,SMDC Monophore,SMDC-MPHORE-384-2-02,F04
422,AVI-0002088-001,SMDC-917347-1,502,SMDC Monophore,SMDC-MPHORE-384-2-02,F05
423,AVI-0002028-001,SMDC-917427-1,582,SMDC Monophore,SMDC-MPHORE-384-2-02,F06
424,AVI-0001842-001,SMDC-917348-1,503,SMDC Monophore,SMDC-MPHORE-384-2-02,F07
425,AVI-0001948-001,SMDC-917428-1,583,SMDC Monophore,SMDC-MPHORE-384-2-02,F08
426,AVI-0001936-001,SMDC-917349-1,504,SMDC Monophore,SMDC-MPHORE-384-2-02,F09
427,AVI-0002140-001,SMDC-917429-1,584,SMDC Monophore,SMDC-MPHORE-384-2-02,F10
428,AVI-0002148-001,SMDC-917350-1,505,SMDC Monophore,SMDC-MPHORE-384-2-02,F11
429,AVI-0002100-001,SMDC-917430-1,585,SMDC Monophore,SMDC-MPHORE-384-2-02,F12
430,AVI-0001945-001,SMDC-917351-1,506,SMDC Monophore,SMDC-MPHORE-384-2-02,F13
431,AVI-0001928-001,SMDC-917431-1,586,SMDC Monophore,SMDC-MPHORE-384-2-02,F14
432,AVI-0001957-001,SMDC-917352-1,507,SMDC Monophore,SMDC-MPHORE-384-2-02,F15
433,AVI-0002012-001,SMDC-917432-1,587,SMDC Monophore,SMDC-MPHORE-384-2-02,F16
434,AVI-0002067-001,SMDC-917353-1,508,SMDC Monophore,SMDC-MPHORE-384-2-02,F17
435,AVI-0002094-001,SMDC-917433-1,588,SMDC Monophore,SMDC-MPHORE-384-2-02,F18
436,AVI-0001837-001,SMDC-917354-1,509,SMDC Monophore,SMDC-MPHORE-384-2-02,F19
437,AVI-0001879-001,SMDC-917434-1,589,SMDC Monophore,SMDC-MPHORE-384-2-02,F20
438,AVI-0001923-001,SMDC-917355-1,510,SMDC Monophore,SMDC-MPHORE-384-2-02,F21
439,AVI-0001911-001,SMDC-917435-1,590,SMDC Monophore,SMDC-MPHORE-384-2-02,F22
440,AVI-0002034-001,SMDC-917197-1,351,SMDC Monophore,SMDC-MPHORE-384-2-02,G03
441,AVI-0001846-001,SMDC-917276-1,431,SMDC Monophore,SMDC-MPHORE-384-2-02,G04
442,AVI-0001865-001,SMDC-917198-1,352,SMDC Monophore,SMDC-MPHORE-384-2-02,G05
443,AVI-0001946-001,SMDC-917277-1,432,SMDC Monophore,SMDC-MPHORE-384-2-02,G06
444,AVI-0001981-001,SMDC-917199-1,353,SMDC Monophore,SMDC-MPHORE-384-2-02,G07
445,AVI-0002125-001,SMDC-917278-1,433,SMDC Monophore,SMDC-MPHORE-384-2-02,G08
446,AVI-0001933-001,SMDC-917200-1,354,SMDC Monophore,SMDC-MPHORE-384-2-02,G09
447,AVI-0001915-001,SMDC-917279-1,434,SMDC Monophore,SMDC-MPHORE-384-2-02,G10
448,AVI-0002007-001,SMDC-917201-1,355,SMDC Monophore,SMDC-MPHORE-384-2-02,G11
449,AVI-0001929-001,SMDC-917280-1,435,SMDC Monophore,SMDC-MPHORE-384-2-02,G12
450,AVI-0002135-001,SMDC-917202-1,356,SMDC Monophore,SMDC-MPHORE-384-2-02,G13
451,AVI-0002015-001,SMDC-917281-1,436,SMDC Monophore,SMDC-MPHORE-384-2-02,G14
452,AVI-0002089-001,SMDC-917203-1,357,SMDC Monophore,SMDC-MPHORE-384-2-02,G15
453,AVI-0002068-001,SMDC-917282-1,437,SMDC Monophore,SMDC-MPHORE-384-2-02,G16
454,AVI-0002006-001,SMDC-917204-1,358,SMDC Monophore,SMDC-MPHORE-384-2-02,G17
455,AVI-0002073-001,SMDC-917283-1,438,SMDC Monophore,SMDC-MPHORE-384-2-02,G18
456,AVI-0001984-001,SMDC-917205-1,359,SMDC Monophore,SMDC-MPHORE-384-2-02,G19
457,AVI-0001853-001,SMDC-917284-1,439,SMDC Monophore,SMDC-MPHORE-384-2-02,G20
458,AVI-0002103-001,SMDC-917206-1,360,SMDC Monophore,SMDC-MPHORE-384-2-02,G21
459,AVI-0001910-001,SMDC-917285-1,440,SMDC Monophore,SMDC-MPHORE-384-2-02,G22
460,AVI-0001904-001,SMDC-917356-1,511,SMDC Monophore,SMDC-MPHORE-384-2-02,H03
461,AVI-0002130-001,SMDC-917436-1,591,SMDC Monophore,SMDC-MPHORE-384-2-02,H04
462,AVI-0001901-001,SMDC-917357-1,512,SMDC Monophore,SMDC-MPHORE-384-2-02,H05
463,AVI-0002070-001,SMDC-917437-1,592,SMDC Monophore,SMDC-MPHORE-384-2-02,H06
464,AVI-0002091-001,SMDC-917358-1,513,SMDC Monophore,SMDC-MPHORE-384-2-02,H07
465,AVI-0001849-001,SMDC-917438-1,593,SMDC Monophore,SMDC-MPHORE-384-2-02,H08
466,AVI-0001898-001,SMDC-917359-1,514,SMDC Monophore,SMDC-MPHORE-384-2-02,H09
467,AVI-0001887-001,SMDC-917439-1,594,SMDC Monophore,SMDC-MPHORE-384-2-02,H10
468,AVI-0001892-001,SMDC-917360-1,515,SMDC Monophore,SMDC-MPHORE-384-2-02,H11
469,AVI-0002123-001,SMDC-917440-1,595,SMDC Monophore,SMDC-MPHORE-384-2-02,H12
470,AVI-0001921-001,SMDC-917361-1,516,SMDC Monophore,SMDC-MPHORE-384-2-02,H13
471,AVI-0001889-001,SMDC-917441-1,596,SMDC Monophore,SMDC-MPHORE-384-2-02,H14
472,AVI-0002057-001,SMDC-917362-1,517,SMDC Monophore,SMDC-MPHORE-384-2-02,H15
473,AVI-0001856-001,SMDC-917442-1,597,SMDC Monophore,SMDC-MPHORE-384-2-02,H16
474,AVI-0002105-001,SMDC-917363-1,518,SMDC Monophore,SMDC-MPHORE-384-2-02,H17
475,AVI-0001963-001,SMDC-917443-1,598,SMDC Monophore,SMDC-MPHORE-384-2-02,H18
476,AVI-0002107-001,SMDC-917364-1,519,SMDC Monophore,SMDC-MPHORE-384-2-02,H19
477,AVI-0002045-001,SMDC-917444-1,599,SMDC Monophore,SMDC-MPHORE-384-2-02,H20
478,AVI-0002119-001,SMDC-917365-1,520,SMDC Monophore,SMDC-MPHORE-384-2-02,H21
479,AVI-0002085-001,SMDC-917445-1,600,SMDC Monophore,SMDC-MPHORE-384-2-02,H22
480,AVI-0002113-001,SMDC-917207-1,361,SMDC Monophore,SMDC-MPHORE-384-2-02,I03
481,AVI-0001976-001,SMDC-917286-1,441,SMDC Monophore,SMDC-MPHORE-384-2-02,I04
482,AVI-0002132-001,SMDC-917208-1,362,SMDC Monophore,SMDC-MPHORE-384-2-02,I05
483,AVI-0001890-001,SMDC-917287-1,442,SMDC Monophore,SMDC-MPHORE-384-2-02,I06
484,AVI-0002092-001,SMDC-917209-1,363,SMDC Monophore,SMDC-MPHORE-384-2-02,I07
485,AVI-0001943-001,SMDC-917288-1,443,SMDC Monophore,SMDC-MPHORE-384-2-02,I08
486,AVI-0001839-001,SMDC-917210-1,364,SMDC Monophore,SMDC-MPHORE-384-2-02,I09
487,AVI-0001870-001,SMDC-917289-1,444,SMDC Monophore,SMDC-MPHORE-384-2-02,I10
488,AVI-0001831-001,SMDC-917211-1,365,SMDC Monophore,SMDC-MPHORE-384-2-02,I11
489,AVI-0002077-001,SMDC-917290-1,445,SMDC Monophore,SMDC-MPHORE-384-2-02,I12
490,AVI-0001996-001,SMDC-917212-1,366,SMDC Monophore,SMDC-MPHORE-384-2-02,I13
491,AVI-0002137-001,SMDC-917291-1,446,SMDC Monophore,SMDC-MPHORE-384-2-02,I14
492,AVI-0001895-001,SMDC-917213-1,367,SMDC Monophore,SMDC-MPHORE-384-2-02,I15
493,AVI-0002047-001,SMDC-917292-1,447,SMDC Monophore,SMDC-MPHORE-384-2-02,I16
494,AVI-0002104-001,SMDC-917214-1,368,SMDC Monophore,SMDC-MPHORE-384-2-02,I17
495,AVI-0001862-001,SMDC-917293-1,448,SMDC Monophore,SMDC-MPHORE-384-2-02,I18
496,AVI-0002086-001,SMDC-917215-1,369,SMDC Monophore,SMDC-MPHORE-384-2-02,I19
497,AVI-0001940-001,SMDC-917294-1,449,SMDC Monophore,SMDC-MPHORE-384-2-02,I20
498,AVI-0002075-001,SMDC-917216-1,370,SMDC Monophore,SMDC-MPHORE-384-2-02,I21
499,AVI-0001964-001,SMDC-917295-1,450,SMDC Monophore,SMDC-MPHORE-384-2-02,I22
500,AVI-0002101-001,SMDC-917366-1,521,SMDC Monophore,SMDC-MPHORE-384-2-02,J03
501,AVI-0002087-001,SMDC-917446-1,601,SMDC Monophore,SMDC-MPHORE-384-2-02,J04
502,AVI-0001985-001,SMDC-917367-1,522,SMDC Monophore,SMDC-MPHORE-384-2-02,J05
503,AVI-0002018-001,SMDC-917447-1,602,SMDC Monophore,SMDC-MPHORE-384-2-02,J06
504,AVI-0001937-001,SMDC-917368-1,523,SMDC Monophore,SMDC-MPHORE-384-2-02,J07
505,AVI-0001855-001,SMDC-917448-1,603,SMDC Monophore,SMDC-MPHORE-384-2-02,J08
506,AVI-0002102-001,SMDC-917369-1,524,SMDC Monophore,SMDC-MPHORE-384-2-02,J09
507,AVI-0001897-001,SMDC-917449-1,604,SMDC Monophore,SMDC-MPHORE-384-2-02,J10
508,AVI-0001993-001,SMDC-917370-1,525,SMDC Monophore,SMDC-MPHORE-384-2-02,J11
509,AVI-0002033-001,SMDC-917450-1,605,SMDC Monophore,SMDC-MPHORE-384-2-02,J12
510,AVI-0002136-001,SMDC-917371-1,526,SMDC Monophore,SMDC-MPHORE-384-2-02,J13
511,AVI-0002041-001,SMDC-917451-1,606,SMDC Monophore,SMDC-MPHORE-384-2-02,J14
512,AVI-0001908-001,SMDC-917372-1,527,SMDC Monophore,SMDC-MPHORE-384-2-02,J15
513,AVI-0001843-001,SMDC-917452-1,607,SMDC Monophore,SMDC-MPHORE-384-2-02,J16
514,AVI-0002053-001,SMDC-917373-1,528,SMDC Monophore,SMDC-MPHORE-384-2-02,J17
515,AVI-0002079-001,SMDC-917453-1,608,SMDC Monophore,SMDC-MPHORE-384-2-02,J18
516,AVI-0001909-001,SMDC-917374-1,529,SMDC Monophore,SMDC-MPHORE-384-2-02,J19
517,AVI-0001873-001,SMDC-917454-1,609,SMDC Monophore,SMDC-MPHORE-384-2-02,J20
518,AVI-0002054-001,SMDC-917375-1,530,SMDC Monophore,SMDC-MPHORE-384-2-02,J21
519,AVI-0001944-001,SMDC-917455-1,610,SMDC Monophore,SMDC-MPHORE-384-2-02,J22
520,AVI-0001959-001,SMDC-917217-1,371,SMDC Monophore,SMDC-MPHORE-384-2-02,K03
521,AVI-0002076-001,SMDC-917296-1,451,SMDC Monophore,SMDC-MPHORE-384-2-02,K04
522,AVI-0001967-001,SMDC-917218-1,372,SMDC Monophore,SMDC-MPHORE-384-2-02,K05
523,AVI-0002084-001,SMDC-917297-1,452,SMDC Monophore,SMDC-MPHORE-384-2-02,K06
524,AVI-0001902-001,SMDC-917219-1,373,SMDC Monophore,SMDC-MPHORE-384-2-02,K07
525,AVI-0001947-001,SMDC-917298-1,453,SMDC Monophore,SMDC-MPHORE-384-2-02,K08
526,AVI-0001930-001,SMDC-917220-1,374,SMDC Monophore,SMDC-MPHORE-384-2-02,K09
