,,,,,,,,,,,,,assay_1,assay_2
Compound,Alias,SMILES,Lot #,Lot Alias,Salt,Solvate,Vendor,PAINS,Bruns-Watson Demerit Score,Assay Count,Plate,Well,percentlabeled,percentlabeled
917090,,CN(C)CCSSCCNC(=O)c1ccc(cc1)C#N,2,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,B12,,7.2
966934,,CN(C)CCSSCCNC(=O)C(C)(C)C,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,H18,,7.2
917085,,CN(C)CCSSCCNC(=O)c1ccc(Cl)c(Cl)c1,2,,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,P19,,7.2
917576,,COc1cccc2cc(C(=O)NCCSSCCN(C)C)c(OC)cc12,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,A16,,7.2
917156,,CN(C)CCSSCCNC(=O)CNC(=O)c1cccnc1,1,310,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,N22,,7.1
917205,,CN(C)CCSSCCCNC(=O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,1,359,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,G19,,7.1
917234,,COc1cc(ccc1O)C(=O)N2CCC[C@@H](C2)C(=O)NCCSSCCN(C)C,1,388,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,M17,,7.1
917266,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2c[nH]cn2,1,421,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,E04,,7.1
917577,,CC(Oc1ccc(Cl)cc1Cl)C(=O)NCCSSCCN(C)C,1,794,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,O10,,7.1
957765,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)[C@@H]2CCCCN2C(=O)OC(C)(C)C,1,1285,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,A11,,"7.1, 6, 10.4"
957769,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2ccc(O)c(Br)c2,1,1289,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,A19,,7.1
957789,,CN(C)CCSSCCCNC(=O)c1cccc(F)c1,1,1309,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,E19,,7.1
960031,,CN(C)CCSSCCN(C)C(=O)[C@@H]1CCCCN1C(=O)OC(C)(C)C,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,G22,,"7.1, 19.3, 15.9"
966797,,CN(C)CCSSCCn1cc(COc2ccccc2)nn1,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,H09,,7.1
993787,,CN(C)CCSSCCNC(=O)[C@H]1[C@H]2C[C@@H]1N(C2)C(=O)c3cc(Cl)c(O)c(Cl)c3,1,DT95-479-31,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,C07,,7.1
994340,,COC(=O)c1ccc(cc1)C2CN(CC2C(=O)NCCSSCCN(C)C)S(=O)(=O)c3cc(Cl)c(O)c(Cl)c3,1,DT95-543b,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,P21,,7.1
994441,,CN(C)CCSSCCNC(=O)c1ccc2[nH]c(nc2c1)C(F)(F)F,1,DT95-586-6,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,I10,,7.1
1076421,,CC(C)CNC(=O)CCCSSCCN(C)C,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,O05,,7.1
916865,,NCCSSCCNC(=O)c1[nH]nc2ccccc12,1,18,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,C17,,7
917247,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)Cc2c[nH]c3ccccc23,1,401,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,A04,,7
917252,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2cc(nc3ccccc23)c4ccccc4,1,406,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,A14,,7
917422,,CN(C)CCSSCCNC(=O)c1cc(F)ccc1C,1,577,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,D16,,7
917816,,COc1ccc(OC(F)(F)F)cc1C(=O)N2CCC(CC2)C(=O)NCCSSCCN(C)C,1,985,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,E11,,7
917391,,CC(C)c1ccc(cc1)C(=O)CCCC(=O)NCCSSCCN(C)C,2,1170,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,J21,,7
917950,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)COc2ccc(C)cc2,1,1186,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,N13,,7
917981,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2ccc3cc(O)ccc3c2,1,1218,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,D18,,7
917997,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@@H]2CCCCN2C(=O)OCc3ccccc3,1,1235,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,H12,,7
918013,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)COc2ccc(F)cc2,1,1251,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,L04,,7
966953,,CN(C)CCSSCCCNC(=O)c1cn(C)cn1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,L16,,7
967290,,CN(C)CCSSCCNC(=O)CCNC(=O)c1cc(Cl)c(O)c(Cl)c1,1,DT95-351b,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,I09,,7
966943,,COc1ccc(CCC(=O)NCCSSCCN(C)C)cc1,2,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,J16,,7
917130,,CN(C)CCSSCCNC(=O)c1cccc(OC(=O)C)c1,1,284,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,J10,,6.9
917148,,CN(C)CCSSCCNC(=O)Cc1ccc(cc1)N(C)C,1,302,TFA,None,,3,>100,1,SMDC-MPHORE-384-1-02-ECO1,N06,,6.9
917388,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)c2c[nH]cn2,1,543,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,N07,,6.9
917715,,COc1cc2cc([nH]c2cc1OC)C(=O)N3CCC[C@@H](C3)C(=O)NCCSSCCN(C)C,1,850,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,J21,,6.9
917769,,CC(C)C[C@H](N(C)C(=O)OC(C)(C)C)C(=O)N1CCC[C@@H](C1)C(=O)NCCSSCCN(C)C,1,936,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,L14,,"6.9, 5.3, 9.2"
917623,,CN(C)CCSSCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C,2,1066,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,E14,,6.9
917872,,CN(C)CCSSCCNC(=O)c1ccccc1Oc2ccccc2,1,1067,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,E16,,6.9
918031,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2ccc(cc2)C(C)(C)C,1,1271,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,P04,,6.9
957777,,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N2CCC[C@@H](C2)C(=O)NCCSSCCN(C)C,1,1297,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,C15,,6.9
966942,,CN(C)CCSSCCNC(=O)CCc1ccccn1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,J14,,6.9
917580,,CN(C)CCSSCCNC(=O)C(C)(C)Oc1ccc2ccccc2c1,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,C04,,6.9
1075435,,COc1ccc(CSSCCN(C)C)cc1OC,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,A09,,6.9
1075449,,CN(C)CCSSCc1ccccc1Cl,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,C19,,6.9
917100,,CN(C)CCSSCCNC(=O)c1ccc2ccccc2c1O,1,254,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,D10,,6.8
917192,,CN(C)CCSSCCCNC(=O)Cc1ccc(F)cc1F,1,346,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,E13,,6.8
917315,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2ccncc2,1,470,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,M22,,6.8
917553,,CN(C)CCSSCCNC(=O)c1cccc(c1)c2ncccn2,1,708,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,M17,,6.8
917793,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@H]2CCCN2C(=O)OCc3ccccc3,1,960,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,P22,,6.8
917879,,CC(C)C(N(C)C(=O)OC(C)(C)C)C(=O)NCCSSCCN(C)C,1,1100,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,K22,,"6.8, 20.9, 24.5"
957771,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)[C@H](COC(C)(C)C)NC(=O)OC(C)(C)C,1,1291,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,C03,,"6.8, 7.5, 12.1"
957998,,CN(C)CCSSCCCC(=O)Nc1nc(cs1)c2c(F)cccc2F,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,O18,,6.8
966918,,CN(C)CCSSCCNC(=O)c1cc[nH]n1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,F06,,6.8
967206,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2cnc(O)c(Br)c2,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,I17,,6.8
1075434,,CN(C)CCSSCC(=O)Nc1ccc(F)cc1,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,A07,,6.8
1075437,,CC(C)c1nc(CSSCCN(C)C)cs1,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,A13,,6.8
1076425,,CN(C)CCSSCCCC(=O)Nc1ccc(Cl)c(Cl)c1,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,O13,,6.8
916937,,NCCSSCCCC(=O)N1CCN(CC1)c2nc(ns2)c3ccccc3,1,90,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,A22,,6.7
917329,,COc1ccc2[nH]c(cc2c1)C(=O)N3CCC[C@H](C3)C(=O)NCCSSCCN(C)C,1,484,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,B09,,6.7
917381,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)c2cc(F)cc(F)c2,1,536,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,L13,,6.7
917532,,CN(C)CCSSCCNC(=O)CCCC(=O)C1CCCC1,1,687,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,I15,,6.7
917844,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)CNC(=O)c2ccc(Cl)c(Cl)c2,1,1015,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,K11,,6.7
918001,,CC[C@H](C)[C@H](N(C)C(=O)OC(C)(C)C)C(=O)N1CCC(CC1)C(=O)NCCSSCCN(C)C,1,1239,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,H20,,"6.7, 2.4, 1.7"
957780,,CN(C)CCSSCCCNC(=O)Cc1ccc(C)cc1,1,1300,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,C21,,6.7
916930,,NCCSSCCCNC(=O)c1cc2cccc(O)c2cc1O,1,83,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,A08,,6.6
916984,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2scnc2C,1,138,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,K18,,6.6
917218,,COc1cccc(OC)c1C(=O)N2CCC[C@@H](C2)C(=O)NCCSSCCN(C)C,1,372,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,K05,,6.6
917344,,COc1cccc(C(=O)N2CCC[C@H](C2)C(=O)NCCSSCCN(C)C)c1O,1,499,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,D19,,6.6
917589,,CN(C)CCSSCCNC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,1,726,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,A14,,"6.6, 2.9, 15.5"
917616,,CC(C)[C@H](N(C)C(=O)OCc1ccccc1)C(=O)NCCSSCCN(C)C,1,784,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,M10,,6.6
917759,,CCCC[C@H](N(C)C(=O)OC(C)(C)C)C(=O)N1CCC[C@@H](C1)C(=O)NCCSSCCN(C)C,1,926,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,J14,,"6.6, 2.1, 6.4"
966781,,CN(C)CCSSCCn1cc(COC(=O)c2ccccc2)nn1,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,D15,,6.6
966963,,CN(C)CCSSCCCNC(=O)CN1CCOCC1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,N16,,6.6
994436,,CN(C)CCSSCCNC(=O)c1ccc2cc[nH]c2n1,1,DT95-586-1,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,A08,,6.6
917609,,CN(C)CCSSCCNC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,C14,,"6.6, 1.4, 3.4"
303996,,COc1ccc2[nH]c(cc2c1)C(=O)N3CCC[C@@H](C3)C(=O)NCCSSCCN(C)C,2,131,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,K04,,6.5
917001,,COc1ccc(cc1)C(=O)CNC(=O)CCSSCCN,1,155,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,O12,,6.5
917328,,COc1cccc2cc(oc12)C(=O)N3CCC[C@H](C3)C(=O)NCCSSCCN(C)C,1,483,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,B07,,6.5
917562,,CN(C)CCSSCCNC(=O)c1ccccc1COc2ccccc2,1,732,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,C06,,6.5
917626,,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NCCCSSCCN(C)C,1,780,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,K22,,6.5
917645,,CN(C)CCSSCCCNC(=O)c1ccccc1COc2ccccc2,1,867,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N15,,6.5
917702,,CC(C)[C@H](N1C(=O)c2ccccc2C1=O)C(=O)N3CCC[C@@H](C3)C(=O)NCCSSCCN(C)C,1,859,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,L19,,6.5
917707,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)C(C)(C)N(C)C(=O)OCc2ccccc2,1,869,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N19,,6.5
917782,,CCC[C@H](N(C)C(=O)OC(C)(C)C)C(=O)N1CCC(CC1)C(=O)NCCSSCCN(C)C,1,949,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N20,,"6.5, 0.5, 1"
917869,,CN(C)CCSSCCNC(=O)c1ccccc1Cc2ccccc2,1,1063,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,E08,,6.5
917960,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2cncc(Br)c2,1,1196,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,P13,,6.5
960018,,CN(C)CCSSCCN(C)C(=O)c1ccc(cc1)C(C)(C)C,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,E16,,6.5
960023,,CCOc1cc(cc(OCC)c1OCC)C(=O)N(C)CCSSCCN(C)C,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,G06,,6.5
966816,,CN(C)CCSSCCn1cc(CNC(=O)c2ccc(OCC(F)(F)F)nc2)nn1,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,H17,,6.5
966911,,CN(C)CCSSCCNC(=O)c1cccnc1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,B18,,6.5
966927,,CN(C)CCSSCCNC(=O)CCC1CCCC1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,H04,,6.5
966956,,CN(C)CCSSCCCNC(=O)c1cc(C)[nH]n1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,L22,,6.5
993879,,CN(C)CCSSCCNC(=O)[C@H]1CN(C[C@@H]1c2cccc(Oc3ccccc3)c2)C(=O)c4cc(Cl)c(O)c(Cl)c4,1,DT95-499-21,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,M17,,6.5
994438,,CN(C)CCSSCCNC(=O)c1ccc2nnc(NC(=O)C3CC3)n2c1,1,DT95-586-3,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,A04,,6.5
917072,,CN(C)CCSSCCNC(=O)c1ccccc1Nc2ccccc2,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,F19,,6.5
1075433,,CN(C)CCSSCC(=O)Nc1ccccc1F,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,A05,,6.5
1075439,,CC(SSCCN(C)C)c1ccc(Cl)cc1,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,A17,,6.5
917004,,NCCSSCCC(=O)NC1CCN(CC1)C(=O)c2ccc(nc2)C(F)(F)F,1,158,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,O18,,6.4
917194,,CSc1ncccc1C(=O)NCCCSSCCN(C)C,1,348,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,E17,,6.4
917219,,CCOc1ccccc1C(=O)N2CCC[C@@H](C2)C(=O)NCCSSCCN(C)C,1,373,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,K07,,6.4
917333,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)Cc2c(Cl)cccc2Cl,1,488,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,B17,,6.4
917337,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)c2ccncc2F,1,492,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,D05,,6.4
917378,,CSc1ccc(Cl)c(c1)C(=O)N2CCC[C@H](C2)C(=O)NCCSSCCN(C)C,1,533,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,L07,,6.4
917414,,COc1ccc(CC(=O)N[C@@H](CSSCCN(C)C)C(=O)NCc2cccnc2)c(OC)c1,1,569,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,B20,,6.4
917444,,CN(C)CCSSC[C@H](NC(=O)Cc1ccc(cc1)C(F)(F)F)C(=O)NCc2ccncc2,1,599,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,H20,,6.4
917584,,CN(C)CCSSCCNC(=O)c1ccccc1OC(F)(F)F,1,761,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,I04,,6.4
917787,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2ccc(OC(F)(F)C(F)F)cc2,1,954,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,P10,,6.4
994451,,CN(C)CCSSCCNC(=O)c1cnc2[nH]ccc2c1,1,DT95-586-17,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,E16,,6.4
917604,,CC(C)C[C@H](N(C)C(=O)OC(C)(C)C)C(=O)NCCSSCCN(C)C,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,I10,,"6.4, 1.5, 4.7"
917126,,CN(C)CCSSCCNC(=O)c1ccncc1,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,H22,,6.4
917143,,COc1cc(nc2ccccc12)C(=O)NCCSSCCN(C)C,1,297,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,L16,,6.3
917220,,COc1cccc(C(=O)N2CCC[C@@H](C2)C(=O)NCCSSCCN(C)C)c1O,1,374,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,K09,,6.3
917283,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2cc(C)ccc2O,1,438,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,G18,,6.3
917336,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)c2scnc2C,1,491,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,D03,,6.3
917545,,CN(C)CCSSCCNC(=O)c1ccccc1NC(=O)Nc2cccc(C)c2,1,700,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,K21,,6.3
917966,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@@H]2CCCC[C@H]2C(=O)c3ccc(Cl)cc3,1,1202,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,B06,,6.3
917989,,COc1cc(OC)c(cc1OC)C(=O)N2CCC(CC2)C(=O)NCCSSCCN(C)C,1,1227,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,F16,,6.3
959996,,CN(C)CCSSCCN(C)C(=O)C(C)(C)Oc1ccc(Cl)cc1,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,A12,,6.3
966919,,CN(C)CCSSCCNC(=O)c1cncn1C,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,F08,,6.3
966935,,CN(C)CCSSCCNC(=O)C1CNC(=O)N1,2,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,H20,,6.3
1076417,,CN(C)CCSSCCC(=O)Nc1ccc(O)cc1,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,M19,,6.3
916985,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2ccncc2F,1,139,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,K20,,6.2
917195,,CN(C)CCSSCCCNC(=O)CSc1ncccn1,1,349,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,E19,,6.2
917207,,CN(C)CCSSCCCNC(=O)c1cnc(C)cn1,1,361,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,I03,,6.2
917322,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2c[nH]cn2,1,477,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,O16,,6.2
917385,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)c2cccc(OC(=O)C)c2,1,540,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,L21,,6.2
917570,,CN(C)CCSSCCNC(=O)CNC(=O)c1ccc(Cl)c(Cl)c1,2,1042,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,A06,,6.2
960051,,C[C@@H](N(C)C(=O)OCc1ccccc1)C(=O)N(C)CCSSCCN(C)C,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,K22,,6.2
917057,,CN(C)CCSSCCNC(=O)Nc1nn[nH]n1,2,,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,L03,,6.2
1075393,,COc1ccc(OC(C)(C)C(=O)N2CCC(CC2)C(=O)NCCSSCCN(C)C)cc1,1,A,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,M05,,6.2
916974,,CCSc1nnc(NC(=O)CCCSSCCN(C)C)s1,1,127,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,I16,,6.1
917011,,CN(C)CCSSCCC(=O)Nc1cccc(C)n1,1,165,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,B11,,6.1
917391,,CC(C)c1ccc(cc1)C(=O)CCCC(=O)NCCSSCCN(C)C,1,546,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,N13,,6.1
917763,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2cccc(OC(F)(F)F)c2,1,930,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,J22,,6.1
917828,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@H](CCC(=O)N)NC(=O)Cc2ccccc2,1,997,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,G15,,6.1
917562,,CN(C)CCSSCCNC(=O)c1ccccc1COc2ccccc2,2,1039,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,O19,,6.1
917900,,CN(C)CCSSCCNC(=O)c1ccccc1C#N,1,1122,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,B05,,6.1
960032,,CN(C)CCSSCCN(C)C(=O)COc1ccc2C(=CC(=O)Oc2c1)C,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,I04,,6.1
966844,,CN(C)CCSSCCn1cc(nn1)S(=O)(=O)c2ccc(C)cc2,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,L05,,6.1
993924,,C[C@@H]1CN(C[C@H](O1)C(=O)NCCSSCCN(C)C)C(=O)c2cc(Cl)c(O)c(Cl)c2,1,DT95-508b,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,M12,,6.1
916952,,NCCSSCCCNC(=O)c1cc(ncn1)c2ccccc2,1,105,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,E12,,6
917037,,CN(C)CCSSCCNC(=O)Nc1ccc(C)c(Cl)c1,1,191,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,H03,,6
917335,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2=CC(=O)c3cc(C)ccc3O2,1,490,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,B21,,6
